,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
11197,K-9 VETERINARY SERVICES,Single Proprietorship,17-Aug-2004,Platinum,Active,2020-02-13,18-Feb-2021,2020024890949599705
11198,CENTRAL WEST MARKETING,Single Proprietorship,13-Aug-2012,Platinum,Active,2020-02-13,14-Mar-2021,202002574051017350848
11199,GABLET'S CATERING SERVICES,Single Proprietorship,28-Aug-2009,Platinum,Active,2020-02-13,13-Feb-2021,202002283761609673598
11200,"PRECISION MUNITIONS, INC.",Corporation,20-May-2003,Platinum,Active,2020-02-13,14-Feb-2021,20200216402135677195
11201,COMPREMED TRADING,Single Proprietorship,17-Sep-2015,Platinum,Active,2020-02-12,18-Feb-2021,2020021488211965549325
11202,LSI LEADING TECHNOLOGIES INC.,Corporation,11-Jun-2012,Platinum,Active,2020-02-12,14-Mar-2021,202002542201584865628
11203,ANJ MARKETING,Single Proprietorship,27-May-2019,Platinum,Active,2020-02-12,12-Feb-2021,202002409791451542803
11204,"DATA COMPUTER FORMS, INC.",Corporation,28-Nov-2001,Platinum,Active,2020-02-12,15-Feb-2021,20200227073314614
11205,"MEDICARD PHILIPPINES, INC.",Corporation,11-Apr-2002,Platinum,Active,2020-02-12,12-Feb-2021,2020026301102339348
11206,D' FRIENDLY MULTISALES CO.,Partnership,02-Aug-2019,Platinum,Active,2020-02-12,12-Feb-2021,202002297451612996816
11207,C-SQUARE BUILDER,Single Proprietorship,17-Jan-2020,Platinum,Active,2020-02-12,12-Feb-2021,2020022115940329092
11208,CAPITOL SUPPLIES & GENERAL MERCHANDIZE,Single Proprietorship,14-Jul-2011,Platinum,Active,2020-02-12,12-Feb-2021,20200242488993636866
11209,"DELSA, INC. (FORMERLY: DELSA CHEMICALS & MULTI-PRODUCTS,INC.)",Corporation,18-Jul-2008,Platinum,Active,2020-02-12,12-Feb-2021,202002229741348520312
11210,NICKSON MERCHANDISING AND CONSTRUCTION SUPPLY,Single Proprietorship,17-Mar-2014,Platinum,Active,2020-02-12,12-Mar-2021,202002968721654651353
11211,QUESTRONIX CORPORATION,Corporation,22-Dec-2000,Platinum,Active,2020-02-12,19-Feb-2021,20200212313811781
11212,SILVERBACKS SECURITY SERVICES CORP.,Corporation,11-Dec-2019,Platinum,Active,2020-02-12,12-Feb-2021,2020025625653921011
11213,"ANPRE CONSTRUCTION AND SUPPLY, CO.",Partnership,31-Jan-2020,Platinum,Active,2020-02-12,12-Feb-2021,2020022092291853398187
11214,KARL VINCENT ENTERPRISES,Single Proprietorship,24-Jan-2011,Platinum,Active,2020-02-12,15-Feb-2021,202002378781173029494
11215,URAEUS ARCHITECTURAL AND ENGINEERING CONSULTANCY SERVICES,Single Proprietorship,16-Apr-2019,Platinum,Active,2020-02-12,12-Feb-2021,20200245870204925171
11216,RCE GLOBAL CONSTRUCTION INC.,Corporation,28-Feb-2018,Platinum,Active,2020-02-12,11-Mar-2021,2020021121721043319252
11217,R.T.E. CONSTRUCTION,Single Proprietorship,23-Mar-2006,Platinum,Active,2020-02-12,26-Feb-2021,2020029807915499683
11218,R AND K GENERAL MERCHANDISE,Single Proprietorship,14-Jun-2016,Platinum,Active,2020-02-12,12-Feb-2021,202002174107180149723
11219,MJCG CONST. INC.,Corporation,11-Apr-2011,Platinum,Active,2020-02-12,15-Feb-2021,202002193342157498292
11220,M.O.R.E. CONSTRUCTION,Single Proprietorship,25-Sep-2007,Platinum,Active,2020-02-12,12-Feb-2021,202002166331732306022
11221,TUBIGAN BUILDERS,Single Proprietorship,05-Aug-2008,Platinum,Active,2020-02-12,12-Feb-2021,202002218483702806
11222,E.M. ABIN TRADING & CONSTRUCTION,Single Proprietorship,15-Sep-2010,Platinum,Active,2020-02-12,12-Feb-2021,20200235870965762150
11223,830 BUILDERS & DEVELOPERS CORP.,Corporation,29-Nov-2007,Platinum,Active,2020-02-12,12-Feb-2021,202002177991377916073
11224,MECHANICS CONS. CORP.,Corporation,12-Jan-2004,Platinum,Active,2020-02-12,12-Feb-2021,20200222321333343175
11225,LANGLI BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,28-Dec-2017,Platinum,Active,2020-02-12,12-Feb-2021,2020021222391425451996
11226,NGP CONSTRUCTION,Single Proprietorship,07-Jul-2004,Platinum,Active,2020-02-12,13-Feb-2021,2020024391694159470
11227,ORTEC PLUS MEDITRADE CORP.,Corporation,14-Jun-2017,Platinum,Active,2020-02-12,12-Feb-2021,2020021571541798327135
11228,"BATAAN MANUFACTURING COMPANY, INC.",Corporation,22-May-2001,Platinum,Active,2020-02-12,14-Mar-2021,202002491984162592
11229,MARK ARTHUR MARKETING & GEN. MERCHANDISING,Single Proprietorship,01-Apr-2017,Platinum,Active,2020-02-12,22-Feb-2021,202002169618298063592
11230,M3C CONSTRUCTION & SUPPLY,Single Proprietorship,08-Nov-2019,Platinum,Active,2020-02-12,12-Feb-2021,20200211093846884254
11231,LUCKY EIGHTY THREE CONSTRUCTION AND SUPPLY,Single Proprietorship,05-Feb-2013,Platinum,Active,2020-02-12,12-Feb-2021,202002653751032686197
11232,MINKONSTRAK ENGINEERING & GENERAL SERVICES,Single Proprietorship,22-Apr-2016,Platinum,Active,2020-02-12,18-Feb-2021,202002169239715009533
11233,0227 RICE CENTER,Single Proprietorship,10-Jan-2020,Platinum,Active,2020-02-12,12-Feb-2021,20200231771430333457
11234,ORO ASIAN AUTOMOTIVE CENTER CORP.,Corporation,11-Sep-2007,Platinum,Active,2020-02-12,12-Feb-2021,202002163925211647
11235,LDC CONSTRUCTION AND SUPPLY,Single Proprietorship,06-May-2018,Platinum,Active,2020-02-12,12-Feb-2021,2020021012511340014907
11236,OBISO CONSTRUCTION,Single Proprietorship,23-Sep-2019,Platinum,Active,2020-02-12,12-Feb-2021,2020021982543636932
11237,TWIN PEAKS FARM RESORT,Single Proprietorship,12-Oct-2017,Platinum,Active,2020-02-12,22-Feb-2021,202002133699862959093
11238,TELTRENDS INTERNATIONAL CORPORATION,Corporation,10-Apr-2006,Platinum,Active,2020-02-12,30-Mar-2021,2020029923248570189
11239,LA GUARDIA SECURITY AGENCY CORPORATION,Corporation,26-Mar-2015,Platinum,Active,2020-02-12,12-Feb-2021,20200213138380104286
11240,PRINCETOWN OFFICE AND SCHOOL SUPPLIES TRADING,Single Proprietorship,11-Nov-2019,Platinum,Active,2020-02-12,12-Feb-2021,20200210803979391927
11241,LDC CONSTRUCTION AND SUPPLY,Single Proprietorship,06-May-2018,Platinum,Active,2020-02-12,12-Feb-2021,2020021012511340014907
11242,RJIR ENTERPRISES,Single Proprietorship,15-Jul-2004,Platinum,Active,2020-02-12,16-Feb-2021,20200244901679285023
11243,SEJAM GENERAL ENTERPRISES,Single Proprietorship,27-Dec-2006,Platinum,Active,2020-02-12,12-Feb-2021,20200212050500047305
11244,VISA TRANSPORT VEHICLE,Single Proprietorship,28-Jan-2014,Platinum,Active,2020-02-12,21-Feb-2021,20200292332534917509
11245,DADULJA'S CATERING,Single Proprietorship,25-May-2018,Platinum,Active,2020-02-12,12-Feb-2021,202002978371640994824
11246,LUNARMED PHARMA TRADING,Single Proprietorship,19-Apr-2013,Platinum,Active,2020-02-12,12-Feb-2021,202002702431891749950
11247,CAMORI BUILDERS & SUPPLY,Single Proprietorship,07-Sep-2004,Platinum,Active,2020-02-12,12-Feb-2021,20200250721170188941
11248,EBIZOLUTION INC.,Corporation,08-Jun-2009,Platinum,Active,2020-02-12,07-Mar-2021,202002270011222802186
11249,THEORBIAS CONSTRUCTION SUPPLIES AND ENGINEERING SERVICES,Single Proprietorship,08-Oct-2018,Platinum,Active,2020-02-12,14-Feb-2021,20200274198444141744
11250,TOOLS TRADING CORPORATION,Corporation,15-Feb-2017,Platinum,Active,2020-02-12,12-Feb-2021,202002179611460340571
11251,LMAC CONSTRUCTION AND SUPPLY,Single Proprietorship,13-Jul-2017,Platinum,Active,2020-02-12,27-Feb-2021,202002151468863952206
11252,AWC IMPORT AND ASSEMBLER REBUILDER SHOP CORP.,Corporation,04-Oct-2013,Platinum,Active,2020-02-12,12-Feb-2021,202002146807435514306
11253,I.M. BONGAR & CO. INC.,Corporation,16-Aug-2005,Platinum,Active,2020-02-11,26-Feb-2021,20200280321414715055
11254,"TEKNOFIVE INDUSTRIAL SYSTEM, INC.",Corporation,03-Mar-2015,Platinum,Active,2020-02-11,02-Mar-2021,202002128477975890546
11255,"PEDXING BUILDERS, INC.",Corporation,16-Jan-2019,Platinum,Active,2020-02-11,11-Feb-2021,20200259887542144858
11256,DL. DINAGTUAN CONSTRUCTION SERVICES,Single Proprietorship,06-Nov-2018,Platinum,Active,2020-02-11,11-Feb-2021,202002699091317159670
11257,LS GUARD FORCE SECURITY AND INVESTIGATION AGENCY INC.,Corporation,06-Mar-2014,Platinum,Active,2020-02-11,07-Mar-2021,202002959822012593725
11258,IJK MAE CONSTRUCTION INC.,Corporation,25-Jan-2017,Platinum,Active,2020-02-11,11-Feb-2021,2020021845251782222965
11259,ABM-A BUILDER MARKETING,Single Proprietorship,28-Jun-2004,Platinum,Active,2020-02-11,11-Feb-2021,2020024297893349446
11260,"SCI WAREN, INC.",Corporation,03-Feb-2012,Platinum,Active,2020-02-11,12-Feb-2021,202002479411026827223
11261,"PHILIPPINE DIAMOND HOTEL & RESORT, INC.",Corporation,07-May-2009,Platinum,Active,2020-02-11,18-Feb-2021,202002264442060290887
11262,BLUECLICKER TRADING,Single Proprietorship,02-Sep-2014,Platinum,Active,2020-02-11,11-Feb-2021,2020021128471491407091
11263,"POWER FIVE TRADING AND ELECTRICAL SUPPLY,INC.",Corporation,26-Jul-2016,Platinum,Active,2020-02-11,11-Feb-2021,202002178638823158925
11264,LDA PRODUCTION,Partnership,16-Dec-2016,Platinum,Active,2020-02-11,11-Feb-2021,202002189718644566117
11265,ROMAL CONSTRUCTION,Single Proprietorship,07-Mar-2011,Platinum,Active,2020-02-11,12-Feb-2021,20200239214709181295
11266,NEXTIX INC,Corporation,25-Jun-2009,Platinum,Active,2020-02-11,15-Feb-2021,202002273561303481687
11267,AM SIA ORTEZA HARDWARE,Single Proprietorship,04-Dec-2012,Platinum,Active,2020-02-11,11-Feb-2021,202002628641075427794
11268,SMA BUILDERS AND ENTERPRISES,Single Proprietorship,18-May-2017,Platinum,Active,2020-02-11,11-Feb-2021,2020021617991394444861
11269,R.L. COLICO CONSTRUCTION,Single Proprietorship,16-Nov-2007,Platinum,Active,2020-02-11,11-Feb-2021,20200217542631560825
11270,Q-TRADE CORPORATION,Corporation,02-May-2002,Platinum,Active,2020-02-11,11-Feb-2021,20200228856564156298
11271,FREIBERGER EUROMETALL GMBH,Foreign Company Organization,26-Oct-2018,Platinum,Active,2020-02-11,11-Feb-2021,20200270948120723290
11272,JODY-ART ENTERPRISES,Single Proprietorship,21-Oct-2013,Platinum,Active,2020-02-11,11-Feb-2021,20200285293616952528
11273,"EASTREET EASTMART INNOVATIVE SOLUTIONS, INC.",Corporation,06-May-2019,Platinum,Active,2020-02-11,11-Feb-2021,202002423361211469144
11274,CHINA ROAD AND BRIDGE CORPORATION,Corporation,20-Sep-2005,Platinum,Active,2020-02-11,20-Feb-2021,20200283321657278568
11275,CREATIVE SYNERGY INC. (CSI),Corporation,10-Jul-2008,Platinum,Active,2020-02-11,19-Feb-2021,202002214541032562896
11276,"I-PAY MYEG PHILIPPINES, INC.",Corporation,21-Jan-2020,Platinum,Active,2020-02-11,11-Feb-2021,2020021608914172014
11277,NPGK MARKETING,Single Proprietorship,29-Jul-2019,Platinum,Active,2020-02-11,11-Feb-2021,2020023083197589030
11278,HASHY'S CUISINE,Single Proprietorship,19-Jan-2017,Platinum,Active,2020-02-11,15-Feb-2021,20200218515584835287
11279,MAÑALAC CONSTRUCTION AND SUPPLY,Single Proprietorship,10-Dec-2012,Platinum,Active,2020-02-11,11-Feb-2021,202002631031614253821
11280,EXTINGUISHED INCORPORATED,Corporation,14-Mar-2014,Platinum,Active,2020-02-11,11-Feb-2021,2020021129861787468340
11281,REGENT BLUE FORCE SERVICES INC.,Corporation,22-Mar-2012,Platinum,Active,2020-02-11,11-Feb-2021,2020025084040534732
11282,WYDERWAYS BUILDERS AND SUPPLIES,Single Proprietorship,15-Dec-2017,Platinum,Active,2020-02-11,11-Feb-2021,20200212312374935233
11283,"NOVA BUSINESS SYSTEMS, INC.",Corporation,22-Aug-2002,Platinum,Active,2020-02-11,11-Feb-2021,202002963716913196
11284,POWER ACCESS ELECTRICAL SERVICES,Single Proprietorship,26-Aug-2008,Platinum,Active,2020-02-11,14-Feb-2021,202002220812109303117
11285,WABE ELECTRICAL SERVICES AND SUPPLY,Single Proprietorship,09-Mar-2016,Platinum,Active,2020-02-11,11-Feb-2021,2020021647201785467982
11286,SERVITRADE ENTERPRISE,Single Proprietorship,03-Dec-2015,Platinum,Active,2020-02-11,11-Feb-2021,202002155796348671857
11287,"GLENWOOD TECHNOLOGIES INTERNATIONAL, INC.",Corporation,23-Aug-2004,Platinum,Active,2020-02-11,24-Feb-2021,20200249431075851518
11288,LDN BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,08-Jan-2016,Platinum,Active,2020-02-11,22-Feb-2021,2020021579772076750481
11289,BRAVE ENERGY INC.,Corporation,21-Oct-2016,Platinum,Active,2020-02-11,11-Feb-2021,2020021898611277473091
11290,MATSON BUILDERS AND DEVELOPMENT CORPORATION,Corporation,28-Jan-2020,Platinum,Active,2020-02-11,11-Feb-2021,2020024851518751925
11291,JODY-ART ENTERPRISES,Single Proprietorship,21-Oct-2013,Platinum,Active,2020-02-11,11-Feb-2021,20200285293616952528
11292,"LIFELINK, INC.",Corporation,31-May-2002,Platinum,Active,2020-02-11,16-Feb-2021,2020028212085942485
11293,"GLOBALHEALTH DIAGNOSTIC CENTER, INC.",Corporation,04-Apr-2016,Platinum,Active,2020-02-11,11-Feb-2021,2020021675121132496288
11294,SAN-NOR CATERING,Single Proprietorship,29-Jun-2017,Platinum,Active,2020-02-11,14-Feb-2021,2020021541121733778100
11295,TRIPLE CROWN CONSTRUCTION SUPPLY AND GENERAL MERCHANDISE,Single Proprietorship,12-May-2017,Platinum,Active,2020-02-11,11-Feb-2021,20200216272557600290
11296,LACSON ENGINEERING SERVICES,Single Proprietorship,10-Oct-2017,Platinum,Active,2020-02-11,11-Feb-2021,202002135045824435040
11297,GTE WIRELESS TECHNOLOGIES,Single Proprietorship,29-Aug-2018,Platinum,Active,2020-02-11,11-Feb-2021,202002813481744997974
11298,"MIND MOVER PUBLISHING HOUSE, INC.",Corporation,18-May-2006,Platinum,Active,2020-02-11,01-Mar-2021,202002101971375561249
11299,MLJ DIAZ BUILDERS INC.,Corporation,05-Sep-2017,Platinum,Active,2020-02-11,11-Feb-2021,2020021419901208475150
11300,HEALTHCARE ACCESS TRADING,Single Proprietorship,05-Jun-2017,Platinum,Active,2020-02-11,11-Feb-2021,2020021592081394539981
11301,PATRICK CONSTRUCTION,Single Proprietorship,09-Feb-2017,Platinum,Active,2020-02-11,11-Mar-2021,2020021807241475814768
11302,MULTIBIZ INTERNATIONAL CORP.,Corporation,02-Aug-2010,Platinum,Active,2020-02-11,28-Feb-2021,20200234945311235577
11303,E.D. LIBUNAO CONSTRUCTION & TRADING,Single Proprietorship,27-Feb-2012,Platinum,Active,2020-02-11,23-Feb-2021,202002493161626475410
11304,"LABMATE PHARMA, INC.",Corporation,11-Feb-2010,Platinum,Active,2020-02-11,12-Feb-2021,202002319841390925578
11305,JOHNSAN BLUE INDUSTRIAL SUPPLIES,Single Proprietorship,20-Apr-2017,Platinum,Active,2020-02-11,11-Feb-2021,202002166666604176167
11306,DIVESPECIAL INC.,Corporation,14-Nov-2012,Platinum,Active,2020-02-11,11-Feb-2021,20200261941175617860
11307,"SANDOVAL DISTRIBUTORS, INC.",Corporation,07-Jun-2007,Platinum,Active,2020-02-11,14-Feb-2021,20200214152721326950
11308,EVANS MARKETING CORPORATION,Corporation,27-Jul-2001,Platinum,Active,2020-02-11,13-Feb-2021,202002114529164579
11309,ALCREVON TRADING AND GENERAL MERCHANDISE,Single Proprietorship,27-Jan-2009,Platinum,Active,2020-02-11,14-Feb-2021,202002243201241686856
11310,JE & REJ TECH CORPORATION,Corporation,24-Jan-2018,Platinum,Active,2020-02-11,11-Feb-2021,202002118708572187298
11311,EMOGEN ENTERPRISES,Single Proprietorship,29-Aug-2007,Platinum,Active,2020-02-11,03-Mar-2021,202002161372048521271
11312,JNK MEDICAL SALES,Single Proprietorship,25-Oct-2005,Platinum,Active,2020-02-11,19-Feb-2021,2020028667351466279
11313,"E & S BUILDERS, HARDWARE & GENERAL MERCHANDISE CO.",Partnership,08-Nov-2016,Platinum,Active,2020-02-11,11-Feb-2021,2020021918371059797182
11314,ARKOUZ BUILDERS & SUPPLY,Single Proprietorship,29-Jan-2020,Platinum,Active,2020-02-11,11-Feb-2021,2020022089491339497427
11315,KOREA RAIL NETWORK AUTHORITY,Foreign Company Organization,16-Feb-2016,Platinum,Active,2020-02-11,11-Feb-2021,20200216211526778371
11316,EVERCONSTRUCT DEVELOPMENT CORPORATION (FORMERLY: PINOYAKOHOMES INC.),Corporation,02-Oct-2018,Platinum,Active,2020-02-11,15-Feb-2021,202002752601608988778
11317,ALPHAROUGE CORPORATION,Corporation,27-Jan-2020,Platinum,Active,2020-02-11,11-Feb-2021,2020027531561179712
11318,THYMED GENERAL MERCHANDISE,Single Proprietorship,22-Mar-2010,Platinum,Active,2020-02-11,03-Mar-2021,202002329402088082695
11319,J8 ROADWORKS ENTERPRISES,Single Proprietorship,20-Apr-2017,Platinum,Active,2020-02-11,11-Feb-2021,202002166680877652325
11320,QUADCORE INDUSTRIAL SUPPLY CORPORATION,Corporation,16-Aug-2018,Platinum,Active,2020-02-11,11-Feb-2021,20200283400390843747
11321,COV TRADING,Single Proprietorship,14-Jan-2014,Platinum,Active,2020-02-11,11-Feb-2021,202002908201377153461
11322,PSS GASOLINE STATION,Single Proprietorship,04-Nov-2016,Platinum,Active,2020-02-11,11-Feb-2021,2020021914081937172337
11323,KRJ ENTERPRISES,Single Proprietorship,26-Jul-2007,Platinum,Active,2020-02-11,20-Feb-2021,202002154071456741661
11324,MATI INVESTIGATION SECURITY AGENCY SERVICES INC.,Corporation,17-May-2004,Platinum,Active,2020-02-11,26-Feb-2021,20200239712056423579
11325,ABSHA CONSTRUCTION AND DEVELOPMENT INC.,Corporation,31-May-2019,Platinum,Active,2020-02-11,11-Feb-2021,202002402251527139266
11326,MULTI AXIS HANDLERS & TECHNOLOGY INC.,Corporation,07-Sep-2015,Platinum,Active,2020-02-11,11-Feb-2021,202002147444645446485
11327,"APPLIED PHARMACEUTICAL DISTRIBUTION, INC.",Corporation,26-Nov-2014,Platinum,Active,2020-02-11,11-Feb-2021,2020021806721455610289
11328,ROYAL EXPRESS GARMENTS MANUFACTURING,Single Proprietorship,02-Oct-2019,Platinum,Active,2020-02-11,11-Feb-2021,202002179391911621516
11329,JGC CONSTRUCTION & ENTERPRISES,Single Proprietorship,01-Feb-2010,Platinum,Active,2020-02-11,19-Feb-2021,202002317061966707293
11330,J S ZAMORA CONSTRUCTION,Single Proprietorship,23-Apr-2014,Platinum,Active,2020-02-11,06-Apr-2021,2020021003092008411699
11331,INDRA SISTEMAS S.A.,Foreign Company Organization,20-Mar-2009,Platinum,Active,2020-02-11,11-Feb-2021,20200225620966838217
11332,LBCJR TRADING CO.,Partnership,27-Jan-2020,Platinum,Active,2020-02-11,11-Feb-2021,202002605794794881
11333,"UNI-PHARMA PHILS., INC.",Corporation,06-Mar-2015,Platinum,Active,2020-02-11,20-Feb-2021,2020021289271234655641
11334,INKED PER INCH DIGITAL PRINTS AND ADS,Single Proprietorship,18-May-2016,Platinum,Active,2020-02-11,11-Feb-2021,202002171270435852767
11335,"ZAMBOANGA ERECTORS & CONTRACTORS, INC.",Corporation,29-Jan-2007,Platinum,Active,2020-02-11,12-Feb-2021,20200212355788745598
11336,POWER CITI DESIGN & CONSTRUCTION,Single Proprietorship,06-Jan-2016,Platinum,Active,2020-02-11,20-Feb-2021,2020021578191744675731
11337,LIMESTONE CONSTRUCTION,Single Proprietorship,15-Jan-2020,Platinum,Active,2020-02-11,11-Feb-2021,20200224132065883225
11338,MIRCONS CONSTRUCTION AND SUPPLIES,Single Proprietorship,13-Feb-2014,Platinum,Active,2020-02-11,12-Feb-2021,20200293590226437462
11339,"QUAECON PHARMACEUTICALS, INC.",Corporation,12-Jan-2016,Platinum,Active,2020-02-11,11-Feb-2021,202002158248280609995
11340,TEAMDIGITAL ADVERTISING,Single Proprietorship,06-Nov-2017,Platinum,Active,2020-02-11,11-Feb-2021,202002130982383784384
11341,"ROY AGRIBEST PHILIPPINES, INC.",Corporation,07-Nov-2013,Platinum,Active,2020-02-11,15-Feb-2021,20200286599269832181
11342,"PINK LILY TRAVEL AND TOUR, SERVICES INC.",Corporation,14-Nov-2014,Platinum,Active,2020-02-11,11-Feb-2021,2020021198222143302315
11343,PINOYAKO CORPORATION,Corporation,03-Sep-2013,Platinum,Active,2020-02-11,28-Feb-2021,202002809792108732892
11344,THE RIZAL ACADEMY FOR INNOVATION AND LEADERSHIP INC.,Corporation,28-Aug-2014,Platinum,Active,2020-02-11,11-Feb-2021,2020021123651555858715
11345,PEOPLES GENERAL MERCHANDISE,Single Proprietorship,03-Feb-2005,Platinum,Active,2020-02-11,01-Mar-2021,20200263531978606089
11346,CHEMLINE SCIENTIFIC CORPORATION,Corporation,28-Jan-2010,Platinum,Active,2020-02-11,11-Feb-2021,202002316631655603132
11347,N.S. YAMSUAN MEDICAL & DIAGNOSTIC SUPPLIES,Single Proprietorship,02-Mar-2010,Platinum,Active,2020-02-11,11-Feb-2021,202002324511680997963
11348,"MOHRI & P.A. ASSOCIATES, INC.",Corporation,13-Aug-2007,Platinum,Active,2020-02-11,07-Mar-2021,20200260822958904525
11349,QUITUINAN WARRIORS CONSTRUCTION & SUPPLY,Single Proprietorship,13-Feb-2018,Platinum,Active,2020-02-11,01-Mar-2021,2020021150601801735239
11350,AL BADR CONSTRUCTION,Single Proprietorship,03-Sep-2007,Platinum,Active,2020-02-11,12-Feb-2021,202002162202132344958
11351,525 CONSTRUCTION,Single Proprietorship,21-May-2007,Platinum,Active,2020-02-11,03-Mar-2021,202002137251189160409
11352,LOBENDINO SOUND AND CATERING SERVICES,Single Proprietorship,08-Jun-2017,Platinum,Active,2020-02-11,11-Feb-2021,202002157724163257582
11353,J.T.C PHILTRADE INC.,Corporation,27-Oct-2017,Platinum,Active,2020-02-11,11-Feb-2021,20200213147413006067
11354,MH PROPERTIES CORPORATION,Corporation,02-Sep-2013,Platinum,Active,2020-02-11,13-Feb-2021,20200280871209392141
11355,"BLACPRIME CONSTRUCTION, INC.",Corporation,03-Apr-2018,Platinum,Active,2020-02-11,11-Feb-2021,2020021065571386547239
11356,RAKKCAFE CCTV EXPRESS SOLUTION AND GENERAL MERCHANDISE,Single Proprietorship,08-Sep-2018,Platinum,Active,2020-02-11,11-Feb-2021,202002792951130980098
11357,SHOCK AND AWE TRADING,Single Proprietorship,25-Feb-2013,Platinum,Active,2020-02-11,03-Mar-2021,202002666001306551063
11358,ASSOCIATION OF DIFFERENTLY ABLED PERSON MULTI-PURPOSECOOPERATIVE,Cooperative,10-Oct-2014,Platinum,Active,2020-02-11,11-Feb-2021,2020021166522013069677
