,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
1321,R. Z. RONCAL CONSTRUCTION CORPORATION,Corporation,04-Aug-2014,Platinum,Active,28-Oct-2019,28-Oct-2020,202003109811763454493
1322,POWER PIPES BUILDERS AND TRADING ENTERPRISE,Single Proprietorship,13-Mar-2018,Platinum,Active,03-Oct-2019,03-Oct-2020,2020071098021044183951
1323,AHA CONSTRUCTION,Single Proprietorship,15-Mar-2018,Platinum,Active,06-Sep-2019,06-Sep-2020,2020021096901776516072
1324,MQ8 PETRON SERVICE STATION,Single Proprietorship,01-Aug-2014,Platinum,Active,03-Oct-2019,03-Oct-2020,2020071096342027904428
1325,EXCALIBUR ARMY SPOL. S.R.O.,Foreign Company Organization,15-Mar-2018,Platinum,Active,15-Nov-2019,15-Nov-2020,2020021095321670340150
1326,HENRY'S PROFESSIONAL PHOTO MARKETING INC,Corporation,30-Jul-2014,Platinum,Active,25-Nov-2019,25-Nov-2020,202002109445398190152
1327,115 CONSTRUCTION & DEVELOPMENT,Single Proprietorship,28-Jul-2014,Platinum,Active,06-Nov-2019,22-Nov-2020,2020071092181060382626
1328,MG KONSTRUKT,Single Proprietorship,25-Jul-2014,Platinum,Active,29-Nov-2019,29-Nov-2020,202002109081256897905
1329,MCORR CONSTRUCTION,Single Proprietorship,15-Mar-2018,Platinum,Active,02-Oct-2019,02-Oct-2020,2020071089131195115067
1330,SAN FELIPE COOPERATIVE (SAFECO),Cooperative,22-Jul-2014,Platinum,Active,09-Dec-2019,09-Dec-2020,2020021087031314325662
1331,MITZ AND NICK BUILDERS,Single Proprietorship,12-Sep-2014,Platinum,Active,13-Sep-2019,13-Sep-2020,202002113962651798594
1332,PIPOL BROADBAND AND TELECOMMUNICATIONS CORPORATION,Corporation,11-Sep-2014,Platinum,Active,20-Dec-2019,20-Dec-2020,2020021138241060932794
1333,GEMSTRONG CONSTRUCTION INC.,Corporation,09-Sep-2014,Platinum,Active,25-Sep-2019,01-Oct-2020,2020021136051899636571
1334,DPLUS SIGN ADVERTISING CORPORATION,Corporation,22-Feb-2018,Platinum,Active,02-Sep-2019,02-Sep-2020,202007113505386007553
1335,GUMACA GASOLINE SERVICE STATION,Single Proprietorship,08-Sep-2014,Platinum,Active,06-Nov-2019,06-Nov-2020,2020031134851814899318
1336,ESY-RB AGRI CORPORATION,Corporation,22-Feb-2018,Platinum,Active,18-Oct-2019,18-Oct-2020,2020041134801366909167
1337,CHIU KIM ENTERPRISES INC.,Corporation,19-Feb-2009,Platinum,Active,23-Sep-2019,23-Sep-2020,2020081134581087466103
1338,WARLYN CATERING,Single Proprietorship,22-Feb-2018,Platinum,Active,13-Sep-2019,13-Sep-2020,20200211312823977062
1339,LUMINANCE INC.,Corporation,17-May-2012,Platinum,Active,15-Nov-2019,13-Dec-2020,2020021128691616506755
1340,EAGLES JOURNAL,Single Proprietorship,02-Sep-2014,Platinum,Active,17-Oct-2019,17-Oct-2020,2020061128651659368031
1341,PFC PRINT DEPOT,Single Proprietorship,02-Sep-2014,Platinum,Active,18-Sep-2019,18-Sep-2020,202002112815754631526
1342,SAVECON TRADING,Single Proprietorship,27-Feb-2018,Platinum,Active,09-Oct-2019,09-Oct-2020,2020021126201196841998
1343,F-DEY CONSTRUCTION AND TRADING,Single Proprietorship,28-Aug-2014,Platinum,Active,12-Dec-2019,12-Dec-2020,202007112407530321609
1344,THE NEAT INC,Corporation,27-Feb-2018,Platinum,Active,06-Nov-2019,06-Nov-2020,202006112344777547706
1345,ZY TRADING,Single Proprietorship,27-Feb-2018,Platinum,Active,21-Nov-2019,21-Nov-2020,2020031123262120308414
1346,RLCP CONSTRUCTION,Single Proprietorship,28-Aug-2014,Platinum,Active,16-Aug-2019,16-Aug-2020,2020071122751649003791
1347,SLA ENTERPRISE,Single Proprietorship,02-Mar-2018,Platinum,Active,16-Sep-2019,25-Sep-2020,202002112156714521220
1348,MGAN TRADING,Single Proprietorship,22-Aug-2014,Platinum,Active,24-Oct-2019,24-Oct-2020,2020061118821671670017
1349,ONE PIECE BUILDERS,Single Proprietorship,20-Aug-2014,Platinum,Active,07-Nov-2019,07-Nov-2020,202007111761429009785
1350,TRANSWORLD TIRE AND AUTO SUPPLY CORPORATION,Corporation,18-Aug-2014,Platinum,Active,20-Aug-2019,20-Aug-2020,202008111476244528895
