Name Of Awarded Company,Amount Awarded
N.P.C. OCAMPO GENERAL MERCHANDISE,30000.0
SAVELINK PHARMA TRADING CO.,30000.0
ECC Surplus Shop,29850.0
MILANDEZ HOUSEWARE,29798.0
Euromed laboratories,29716.0
RYAN CACHO RESTAURANT,29700.0
AJA OFFICE AND SCHOOL SUPPLIES,29650.0
Sandona Development Cooperative,29568.0
LHIL ZEE REFRIGERATION AND AIRCONDITIONING,29500.0
ROSE PHARMACY INC.,29475.0
Fornix Corporation,29450.0
Galetote T-Shirt Printing Shoppe,29400.0
Renato Galuga,29394.0
Joby's Party Needs Haus,29320.0
Emcor Inc.,29317.0
GACUTAN SHELL STATION,29256.0
KRIZIA21 INTERNET CAFE @ GEN. MDSE/RAYOS TRADING,29200.0
Lifeline Diagnostic Supplies,29200.0
Philcopy Corporation,29200.0
MARKY'S STORE,29162.0
LETICIA W. PILO,29120.0
IMELDA A. CAMPIC,29120.0
AUGUSTA N. AMBI,29120.0
LYDIA D. MORIDO,29120.0
JULIA L. TIAGO,29120.0
FABIOLA M. LUCAS,29120.0
ABDOLIA T. VELASCO,29120.0
FAUSTA P. LUACAN,29120.0
OLIVIA L. FERMIN,29120.0
Community Health Education Emergency Rescue Services (CHEERS) Corporation,29110.0
Technologist Pest Control,29100.0
YAP MABUHAY ENTERPRISES,29035.0
ROBIN ROSE TRADING,29020.0
cabern store,29000.0
MAXIMA L. BATO,28990.0
VIVIANA M. LOMEREZ,28990.0
JANE P. TIAGO,28990.0
ANALYN W. BONGSIW,28990.0
SANDRA J. SALAY,28990.0
JULIA C. EPI,28990.0
GEMMA A. QUIAOAN,28990.0
MARTINA M. DAKIAPO,28990.0
Mariveles Trading and Hardware Corporation,28906.0
St. Joseph Drug Store,28800.0
M.A Tamayo Enterprises,28750.0
Lucban Dairy Raisers' Association,28600.0
NP INTINO RICE RETAILING,28600.0
Microworks Computer Store,28500.0
CJS TOOLS ENTERPRISES,28500.0
Watsons Personal Care Store,28459.0
Bitstop Bicol Sales Center,28350.0
CHPZ-A-MEDZ CORP,28220.0
Choz-A-Medz Corp,28050.0
TRIKASH ENTERPRISES,28000.0
ROMAN EMPIRE PANGLAO RESORT INC.,28000.0
Fastkil Pest Control Services,28000.0
EDRITO PITONG,28000.0
ST. JOSEPH CONSTRUCTION & TRADING,27900.0
03-20-044U WATCHLIFE WORKERS MPC,27800.0
ASIAFREIGHT LOGISTICS INC.,27740.0
MANWORXXX MANPOWER & ENGINEERING SERVICES,27738.0
FLORDELIZ PRINT & SERVICES,27670.7
MARIGOLD STORE,27634.0
Garie & Josie Meat Shop,27630.0
Berovan Marketing INC,27600.0
NKTI Free Shuttle Transpo,27586.0
PROCUREMENT OF CANNED GOODS,27500.0
CARJAY GENERAL MERCHANDISE,27500.0
Bugallon Kids World Academy,27500.0
OGF ENTERPRISES & GENERAL MERCHANDISE,27475.0
EDRALIN D. FABROS,27456.0
"Wilcon Depot, Inc",27440.0
We Care - Balanga Branch III,27350.0
IGENERICS PHARMACY,27300.0
SHOGUN MANAGEMENTAND DEVELOPMENT CORP.,27260.0
Querido's Plasticwares & Gen. Mdse.,27200.0
Panalay Tailoring,27000.0
"LIBERTY & SON'S LA UNION, INC.",27000.0
PLOJO DRESSED CHICKEN RETAILER,27000.0
"R-Merk Drug, Inc.",27000.0
Yumi General Merchandise,26890.0
"RG Inernet Cafe, Computer's & Printing Services",26880.0
Super Metro Carcar,26800.0
ROGER QUANICO,26800.0
VS TAY INCORPORATED,26710.0
Alexan Commercial,26675.0
Kareila Management Corporation,26670.0
BOKYOT DESIGNS AND PRINTINGS,26600.0
Bokyot Designs and Printings,26600.0
Dar Electronics,26400.0
Consumer's Drug,26390.0
VGL Rice Mill,26316.0
aphio general merchandise,26217.4
g.ingles general merchandise,26217.4
Francis de Leon Bondoc,26050.0
CRYSTAL GAZERS ENTERPRISES,26000.0
NAGKAISA HOG RAISING SLP,25986.0
HARNWELL CHEMICALS CORPORATION,25981.98
Tanay Water District,25875.0
MR. CALIXTO MEMORIA,25800.0
SBGold Grocers,25760.19
E-LINTAG HARDWARE,25608.0
Washington Enterprises,25600.0
"Liberty & Son's La Union, Inc.",25590.0
ANNA LYN M. PLAMENCO,25587.5
PCHQ Trading,25500.0
Alanaed Grpaix Signs & Souvenirs,25500.0
"Euro-Med Laboratories Phi., Inc.",25500.0
Hanagail International Corp.,25200.0
KABALIKAT MULTI-PURPOSE COOPERATIVE,25200.0
F/E TWINHEARTS TRANSPORT. CORP,25150.0
Rescue Life Industrial sales Co.,25116.0
HAWK RESCUE EQUIPMENT & GENERAL MERCHANDISE,25100.0
HAWK RESCUE EQUIPMENT AND GENERAL MERCHANDISE,25100.0
LIGHTHOUSE COOPERATIVE,25080.0
Puregold Price Club inc.,25050.0
STERILAB CO.,25000.0
Juanito D. Lip-atan,25000.0
F/E TWINHEARTS TRANS CORP,25000.0
"SPRINTER LUMBER, HARDWARE & CONSTRUCTION SUPPLIES",25000.0
GUINABAN MULTI-PURPOSE COOPERATIVE,25000.0
St. Januarius Enterprises,25000.0
TPRO General Merchandise,25000.0
F/E TWINHEARTS TRANS. CORP.,25000.0
"BLUE SKY TRADING CO., INC.",25000.0
Michelle R. Cunanan,25000.0
EMRA MEDICAL SUIT AND SUPPLIES,25000.0
F/E TWINHEARTS TRANSPORT CORP.,25000.0
Lone's Store,25000.0
MAR GENERAL MERCHANDISE,24995.16
Edralin Fabros,24968.0
COMSAT TRADING ENTERPRISES,24900.0
Ana Marie Pangilinan,24880.0
Pathfinder Pharmacy and Distributor,24830.0
"Ban Bee Commercial Co., Inc.",24830.0
MFR marketing/Ritzchild Marketing/Pidios Metal Works,24700.0
Lou-Peng Home and Office Furniture Trading,24600.0
Puregold Jr.,24500.0
TACLOBAN TAP COMMERCIAL,24458.0
Mr. Darwin Pono,24300.0
COOLMORE GENERAL MERCHANDISE,24250.0
VINROSE STORE,24225.0
Mabes Savory Place,24150.0
SAPPHIRE PHARMACEUTICAL CORP.,24126.0
Pharma Medika Pharmaceuticals,24090.0
East-West Seed Company Inc.,24050.0
JKR Enterprises,24000.0
DREI ENTERPISES,24000.0
YSL ENTERPRISES,23910.0
Harkee Gabaldon,23871.6
Auntie Vi Enterprises,23510.0
ARB ENTERPRISES,23454.0
Bred Gaz Hauz,23340.0
Luna's Store,23150.0
DBM Procurement Service - Puerto Princesa,23092.45
Nelson Medical Trading,23040.0
BOTICA ARMITZ,23000.0
Norberto T. Tuguero,22750.0
NEW ARISTOCRAT ENTERPRISES INC.,22700.0
Wynbert Soapmasters Inc.,22650.0
DIAMED ENTERPRISES,22592.5
JCA Medical Supply,22560.0
FLYINGDONV SPORTS CONSULTANCY,22539.0
NIMPHARMA DRUG,22500.0
MATEO PHOTOCOPY CENTER,22500.0
ARTHNOR VARIETY STORE,22500.0
Langga & Jing Dressed Chicken,22500.0
West Metro Medical Center,22500.0
JalaJala Farmers Marketing Cooperative,22500.0
BRILLS MARKETING CORP.,22400.0
RAMS Electrical Parts and Supplies,22400.0
Lily Cajucom Sari-Sari Store,22224.0
GRB Distributors,22215.0
Surebright Manufacturing Industries Inc.,22210.0
Rodrigo Gawayen,22207.0
Artes De San Vicente Producers Cooperative,22200.0
"Total Wellness Pharma, Inc.",22135.0
Shandau Enterprises,22017.42
UMALI DRUGSTORE,22010.0
EJB TRAPAL CENTER,22000.0
LMT Prints and Copier,21875.0
MIKKO'S AGRICULTURAL AND POULTRY SUPPLY,21800.0
"AVENUE COMMERCIAL, INC",21780.0
Kimberland Construction and Development,21779.0
ANGELITUD TRADING,21775.0
KAAGAPAY SA PAG-UNLAD CREDIT COOPERATIVE,21720.0
MERLITA O. BERNARDO,21714.0
CARLITO J. PORBIDO,21714.0
Jecsons Medical Center,21675.0
A to Z Bookstore & Dry Goods,21517.0
PROCUREMENT SERVICE -DBM,21476.0
SKS Interior Inc.,21389.25
Sir Nicolas Enterprises,21300.0
"Pure Gold Price Club, Inc.",21224.0
AERO-PACK INDUSTRIES INC,21206.25
Long Last Trading,21180.68
Blancodavid Furniture Manufacturing,21000.0
Solar Ice Enterprises,21000.0
JAC Medical Distributors,21000.0
DILLA'S FOODHAUZ AND CATERING SERVICES,21000.0
THREE R'S GLASS AND ALUMINUM SUPPLY,21000.0
STICK FURNITURE,21000.0
Sir Luis Trading,21000.0
Omie Alcantara Bigasan Store,21000.0
Riverside Hospital,21000.0
Usher Technologies inc,21000.0
Sybico Trade Center,20976.0
Budgetwise Ipil Pricewise Marketing Corporation,20933.25
"Metro Retail Stores, Inc.",20899.25
LIfeline diagnostics,20880.0
Goodyear General Mechandise,20750.0
Gerry Shan's Place Chinese & Seafood Cuisine,20400.0
PINE ROSE GENERAL MERCHANDISE,20400.0
Prince Garden & AgriTrading,20250.0
MCK Food Express,20160.0
Berovan Marketng INc,20160.0
Marilou F. Cabiedes,20085.0
NEW SAGAY HARDWARE,20060.0
DBM Procurement Service - Oroquieta City,20035.5
"Integrated Visual Solution, Inc.",20000.0
AQUAHOLIC WATER STATION,20000.0
Dolfo and Elvie Store,20000.0
KalipayanBuilders and Construction Supply,20000.0
Levin's International Corporation,20000.0
Endure Medical Inc,20000.0
ALJON INTERNATIONAL CORPORATION,20000.0
Detoxicare Molecular Diagnostics,20000.0
Metrovision Customized Printing and General Merchandise,20000.0
LCJ GENERAL MERCHANDISE,20000.0
TRIJOMED MEDICAL SUPPLIES TRADING,19820.0
DBM Procurement Service - Cebu City,19800.0
Anna Marie Pangilinan,19700.0
"WESMIDCO, Inc.",19671.0
MCP's MED-SHOP,19640.0
JL Grace Enterprises,19506.0
SHARKMAN AGRO-INDUSTRIAL ENTERPRISES,19502.0
RGO'S DRESSED CHICKEN,19483.8
Tacloban Mabuhay Glass Supply,19440.0
RKIN'Z PHARMA,19220.0
Mags Pile Bending & Steel Works,19105.0
RITZCHILD MARKETING,19062.5
ROBERTO RODRIGUEZ,19040.0
COSTSAVER'S SUPERMARKET,19000.0
"JERA WEBCOM SOLUTION & PRINTING SERVICES, INC.",19000.0
Trimax Computer Supplies and General Merchandise,19000.0
ASSOCIATION OF WOMEN & MEN OF GABAWAN,19000.0
"SURGICO PHILS., INC.",18902.0
CAMIGUINIAN FASTFOOD & CATERING SERVICES,18900.0
LEVI MARKETING,18870.0
NORMA STORE,18830.0
3J Trading and General Merchandise,18764.0
ISAMU Chemical Int'l Corp.,18700.0
Maveson Enterprise,18698.0
SILICON VALLEY COMPUTER GROUP PHILS. INC.,18590.0
OFFICEMATE ENTERPRISES,18500.0
J & E ONION & GARLIC RETAILER,18500.0
Procurement of 6 pieces Thermogun - PSDBM,18408.0
Gandara Tent and Canvass Store,18400.0
Philippine Spring Water Resources,18392.8
Josephine M. Infanso,18300.0
Metro Hardware and Homeware,18234.0
ADS DENTAL SUPPLY,18200.0
7-Eleven Marketing,18200.0
New Remington Lumber & Hardware,18150.0
NEW QUALITY COMMERCIAL,18146.0
NCR CONSTRUCTION SUPPLY INC. (FIRST SI),18100.0
RHEAS STORE,18100.0
PRINCE EDUCATIONAL SUPPLY,18040.0
77 Consumer Sales Venture Corp. (77CSVC),18018.0
LONE'S STORE,18000.0
B4F ENTERPRISE,18000.0
FB Triqam Pharma and General Mdse,18000.0
Golden Daughter Enterprises,18000.0
Delmar Modiste Supplies,18000.0
Florico General Mdse.,18000.0
MJAVA Water Refilling Station,18000.0
Desmark Corporation,17995.0
Alturas Abenson Appliance Bohol Inc.,17995.0
DBM Procurement Service - Legazpi City,17911.74
Florendo Poec,17910.0
Faraon Commercial,17865.0
SBR CONSTRUCTION AND ENTERPRISES,17760.0
AV General Merchandise,17710.0
CL ENTERPRISE,17635.0
WE CARE DRUG-BALANGA BRANCH III,17600.0
POWER ON ENTERPRISE CO.,17550.0
TAIPAN DEVELOPMENT INC.,17544.6
g.ingles general merchnadise,17525.0
MAPECON PHILS.,17500.0
CHEM RAAC MARKETING,17500.0
"School Office Supplies, Inc.,",17452.5
KCC Mall de Zamboanga,17440.0
LONGHAPROS MARKETING & ENGINEERING WORKS,17430.0
G Star Marketing & Supplies,17400.0
Gaisano Price Club,17324.0
R. Ayeng Trading,17300.0
"VICTORIAS MILLING COMPANY, INC.",17200.0
TOTO AND EMMA'S TAILORING,17150.0
MIKKO'S AGRICULTURAL SUPPLY & POULTRY SUPPLY,17136.0
PAUL ALLANIE GENERAL MERCHANDISE,17100.0
Harleys Home Hardware,17056.5
LASER MARKETING,17010.0
NTT Agri Supply,17000.0
TRACMAC MARKETING,17000.0
Purchased Via Online due to Urgency/None was available as per canvass,16980.0
Tomas Ferraren,16970.0
Kailie Vivien General Merchandise,16824.0
DBM-Procurement Service Region 10,16808.85
Farmneed Company Inc.,16787.5
DNJ DOULOS PHARMA & DIAGNOSTIC DISTRIBUTOR,16760.0
FEDUMCODA,16750.0
Microserver Information System Inc.,16740.0
SAVEMORE SUPERMARKET,16670.0
Clark Mac Enterprises,16658.0
Dan Refrigeration and Airconditioning Services,16590.0
LJ AND ERICH DRYGOODS,16500.0
"Centramed Phils.,Co.",16500.0
ATR TRADING,16400.0
DBM Procurement Service - Davao City,16325.3
Caticlan Drug Store,16305.0
KEL C HOME FURNISHING SUPPLIES TRADING,16283.4
DRUGMAN DRUGHOUSE,16200.0
Wander Cafe,16200.0
GAB AND DAVE EATERY,16000.0
Emirates Gas Station,15980.31
Lighthouse Cooperative,15920.0
ZIONE VARIETY STORE,15865.0
VEE-EM SALES CO.,15840.0
RAYBENJEN 23 TRADING,15800.0
Raizen Faith Tailoring,15750.0
SUNRAY COMMERCIAL,15662.0
SAINT BERNARD MEATSHOP,15627.31
Crispin T. Bautista Jr. Rice Mill & Palay Buying,15600.0
L. MEYERF PHARMA INC.,15600.0
Trademate Marketing,15600.0
Mr. JJ Supermart,15582.0
Asaf Angelie's Tailoring Shop,15450.0
SM Supermarket,15250.5
Marilou Cabiedes,15188.0
G STAR MARKETING AND SUPPLIES,15152.55
Perla's General Merchandise,15040.0
MBC AUTO PARTS & ENTERPRISES,15030.0
"MAPECON, Philippines Inc.",15000.0
RON-JAYS HARDWARE,15000.0
Magic Twist Foodhaus,15000.0
Ritzchild Marketing,15000.0
Rolando A. Repato,15000.0
Liwayway B. Pajarillo,15000.0
ACP Interior Decoration Services,15000.0
GERGHIE'S SPORTSWEAR SHOP,15000.0
"NCR CONSTRUCTION SUPPLIES, INC.",14940.0
Tacloban Tap Commercial Inc,14895.0
Bukidnon Educational Supply & Trading,14868.0
Sanjo Medipharma Phils.,14850.0
COLOUR DROP PRINT SOLUTION CO. LTD.,14850.0
RBNSONS CORPORATION & STARBRIGHT OFFICE DEPOT,14830.0
La isla Store,14820.0
TOPHOME BUILDERS INC.,14744.0
"International Pharmaceuticals, Inc.",14720.0
Jemrey Builders and Supply,14707.92
Maasin Union Trading,14700.0
Zymed Medical Distributors,14700.0
SM Hypermarket,14550.0
CARL R.T.W. STORE,14500.0
Multiteknika DMDS,14440.0
D.V. Sorita Giftshop/D.V. Sorita Footwear,14435.0
WISENHEIMER TRADING,14400.0
Dipolog Artyard Sales & Services,14400.0
KULAYDOSCOPE GRAPHIC DESIGN AND PRINTING SERVICES,14350.0
"Health Solutions Enterprises, Inc.",14280.0
LA Trinidad Sunrise Trading,14250.0
"AG Global Healthcare Solutions, Inc.",14240.0
Veen Andrew Chelo Media Services Co.,14224.0
MIKO`S BREW,14200.0
DBM Procurement Service - La Union,14098.0
Wilcon Depot Incorporated,14051.0
DLS SUPERMART,14050.0
Pipz Catering Services,14000.0
Dayoan Resort & Hotel,14000.0
Panamed Philippines Inc,14000.0
CAC HOTEL MANAGEMENT INC,14000.0
G&G Drugmart Clinic,14000.0
Apodaca,14000.0
JBM Trading,14000.0
Milouch Enterprises,13998.0
GERONIMO ALONZO RUEDA TRADING CORP.,13992.0
G.A. Rueda Trading Corp.,13992.0
NCCC SUPERMARKET & RBNSONS CORPORATION,13920.0
Royal Steel Hardware and Construction Supply,13920.0
DAILYWARE MARKETING,13860.0
Garbes Dizon and Sons Inc. Supermarket,13855.6
"Various Supplier(Jollibee, Mang Inasal, MCDonalds)",13802.0
PERRY-A OFFICE SUPPLIES AND EQUIPMENT TRADING,13750.0
Amesco Drug Corporation,13662.75
RG WEALTH ENTERPRISES,13568.0
SG De Leon Hardware and Lumber,13560.0
"Cauayan City Women with Diasabilities Association, Inc.",13500.0
Alicia C. Marquez Glassware,13490.0
DIONISIO TRUCKING SERVICES,13440.0
CONSUMERS MINIMART OF BAYAMBANG,13433.51
Hexacom Enterprises,13400.0
Anie Ponceja,13338.0
Rolly's Telecom,13300.0
3RG Fortune Enterprise,13270.0
MAG-V ROYAL HOTEL,13250.0
DBM-Procurement Service Tuguegarao,13218.0
DBM Procurement Service - Depot Operations,13201.06
IPR Septic Tank Services,13160.0
CB Outfits N Garments,13160.0
THE PROCUREMENT SERVICE & RBNSONS CORPORATION,13132.5
"MARQT SS Store, GQB Apparels, Eva Edulcina T. Omaweng, Terran Supply Depot Enter",13050.0
ELDRIN TIRE SUPPLY & GENERAL MDSE.,13000.0
Taipan Trading,12995.0
CRAFT CLOTHING PH CORP.,12952.0
Chem Raac Marketing,12900.0
Ms. Rosemarie Gardose,12850.0
Mr. Tomas Ferraren,12840.0
Savemore Market / Sanford Marketing Corporation,12818.25
SEVEN HARVESTS TRADING,12800.0
Tekografix,12800.0
"Joem's School, Office Supplies and Equipment",12782.5
Deco Arts Marketing Inc.,12741.45
Rosita Lata,12735.0
AJA GENERAL MERCHANDIZE,12725.0
THEOS MARKETING & DIST. INC.,12700.0
TABINGO,12657.11
Malyka International Trading Corp,12600.0
Tiongsan La Trinidad Inc.,12600.0
EDWIN PROVIDO,12600.0
Savers Electronic World Inc.,12482.14
INFUZERN AESTHETIC CLINIC,12400.0
Merlinda Mercado,12335.0
Mr. Churchill Diano,12300.0
N&N Service Center,12300.0
Save on Quality Generics Pharmacy,12255.0
NONOY DELA CRUZ AGRO-INDUSTRIAL SUPPLY AND GENERAL MERCHANDISE,12240.0
DPA TRADING,12225.0
"TMVG MULTISALES, INC.",12184.0
Mountain Province General Merchandise,12014.0
La Union Metro Houseware,12000.0
R.I. Esplana Consumer Goods Trading,12000.0
UK Pharmaceutical Distributions,12000.0
VEMG,12000.0
Pidio's metal works,12000.0
LUKE MEDICAL SUPPLIES,12000.0
JEROME LUNA,12000.0
SAN ISIDRO BUS,12000.0
Adkolorz Sign,11985.0
PHIL.PHARMAWEALTH INC.,11903.0
AMICIS TRADING,11900.0
Marianing Superstore,11800.0
Savemore Tacloban,11797.0
"CostSaver's Supermarket, Inc.",11700.0
AGRICULTURAL SYSTEM INTEGRATED DEVELOPMENT COOPERATIVE,11700.0
Streamlines Pharmacuticals Marketing,11640.0
Nestor Buena Trading,11630.0
iClick Solutions,11610.0
Magbanua Medical Supplies,11600.0
INDAY MEMAY STORE,11578.38
Luciana's Sari-Sari Store,11560.0
M.S. Galang Gasoline Service Station,11528.5
A. SALES STORE,11498.0
Toril LCY Trading Corporation,11399.75
CHIONG GIOK TRADING INC.,11389.0
03-20-053U WR AND C DUTY FREE CORP,11378.0
CECIL'S STORE,11290.0
"AGP TRADING, INC.",11289.6
BIG BUYS ENTERPRISES,11264.0
JOAN'S PHARMACY,11200.0
Joel Araiz,11100.0
AMCO Printing Press,11100.0
BDSCIENTIA MEDICAL AND DIAGNOSTIC SUPPPLIES,11100.0
JL Designs & Printing Services,11020.0
PIDIO'S METAL WORKS,11000.0
Mr. Simproso Gardose,11000.0
SMS MARKETING,11000.0
INTERNATIONAL PHARMACEUTICAL INCORPORATED,10997.6
"Endure Medical, Inc",10980.0
DBM Procurement Service - Baguio,10923.5
RUNICEL TRANSPORT SERVICE,10900.0
DIPOLOG GREATWALL CONSTRUCTION SUPPLY AND GENERAL MERCHANDISE,10886.0
ERalious Merchandise,10850.0
R7- SPA,10810.0
Blessed St. John Pharma& Gen. Mdse.,10800.0
Charlize Sari-sari Store,10737.0
Uptown Innovative Prints,10660.0
Doming & Cherry Fruits & Veg. Dealer,10618.0
NXS OFFICE SUPPLIES ENTERPRISE,10530.0
GSG Construction Supplies,10519.62
MELINDA NATIVE PRODUCTS,10500.0
Abby Dyanne's Printing Press,10500.0
Cortez Store,10500.0
Ms. Charity Andres,10500.0
Cantilero Lines / Danilo P. Cantilero,10500.0
Savers Home Depot,10500.0
GPLUS ENTERPRISES,10500.0
Station 88 DIner,10500.0
Meddarruz Pharmaceutical Philippines Inc.,10500.0
BENZEN OFFICE SUPPLIES TRADING,10450.0
Filam Tech Biomedical Co.,10430.0
Eralious Merchandise,10405.0
RBJ Comtrex,10400.0
Chef Edward Restaurant,10400.0
JCD Medical Supplies,10380.0
JD International Glass and Aluminum Supply,10340.0
Luluville Comcard Printing Services,10300.0
"PARAGUA DISTRIBUTION, INC.",10260.0
Micco Car Aircon Repair Shop,10250.0
GATEWAY EDUCATIONAL SUPPLY,10200.0
Perfect Loaf Bakery Cafe,10200.0
New Star Shopping Mart Inc.,10197.85
MOTHER PERPETUAL HELP DRUG STORE & GEN MDSE.,10197.2
Ang Tiaga Trading,10180.0
E Pharmacy,10050.0
Housemint Enterprises,10050.0
Berovan marketing Inc,10000.0
HQS DISCO MOBILE,10000.0
Nationwide Sales Corporation,10000.0
Nationwide Sales Corp,10000.0
Ariel R. Dela Torre,10000.0
NONESCOST MPC,10000.0
Firstv8t Agricultural Products Trading,10000.0
"Inca Philippines, Inc.",10000.0
AOL TRAVEL AND TOURS,10000.0
Alkarich Water Refilling Station,10000.0
JNJ WATER STATION,10000.0
Goldseal Medical Trading Corp,10000.0
GAL-OD-NOSNOSEN GENERAL MERCHANDISE,9960.0
5 Angels Trading,9938.0
MOTHER PERPETUAL HELP DRUG STORE AND GEN MDSE,9925.0
MANGUBAT ENTERPRISES,9920.0
Romen's General Merchandise,9870.0
Anmar Lumber & Hardware,9860.0
Britesky Enterprises,9800.0
Triple P Enterprises,9781.0
RBNSONS CORPORATION,9780.0
Halo Pharmacy,9750.0
We Care Drug,9750.0
GRACE PHARMACY,9649.0
New Botica Conceptio. Inc,9600.0
A.L.S. Glass and Aluminum,9600.0
Davao Citihardware Inc,9600.0
MR. CHEF RESTAURANT,9600.0
"BERZO,CENTURY,PACIFICA,BOTIKA,CZY,CATANDUANES HOME DEPOT",9597.25
Depot Link,9520.0
Auspecious Commercial,9506.0
A3 & JEM General Enterprises,9500.0
TRIPLE J CASTILLO MARKETING INC.,9500.0
SANSEB ENTERPRISES,9500.0
Benguet Provincial Barangay & Health Worker Nutrition Scholars Credit Coop,9450.0
"Puregold Price Club, Inc",9423.5
RENE'S GENERAL MERCHANDISING AND CONSTRUCTION SUPPLY,9420.0
BOKYOT DESIGNS AND PRINTS,9408.5
Royal Star Appliance,9298.0
"SUPER SHOPPING MARKET , INC. (SM HYPER MARKET CLARK)",9205.0
Jemar Catering Services,9000.0
Allied Hospital Supply,9000.0
NILA F. FACTOR,9000.0
Three A's Glass and Aluminum Supply,9000.0
"OmniFab, Inc.",9000.0
PEREZIAN GASOLINE STATION,9000.0
Dasa Enterprises,9000.0
Fresmon Medical and Industrial Services,9000.0
"LA TRINIDAD MJ TRADERS, INC.",8964.0
Sun Drug Pharmacy,8900.0
Autotech Center,8870.0
JV & JBA Enterprises,8857.0
YU YEK DY HARDWARE & AUTO SPARE PARTS SUPPLY,8856.0
CM Star Corporatio,8800.0
L & M Variety Store,8750.0
ARAÃ‘A DECALS AND ADVERTISING,8725.0
Watsons Personal Care Stores,8600.0
MERCURY DRUG,8596.25
ROBIN ROSE TRADING AND MARKADO PHOTOGRAPHY AND EVENTS,8583.12
South Star Drug,8540.0
Gian's Enterprises,8505.0
"Krypton International Resources Sales & Services, Inc",8500.0
RC Lim Marketing,8500.0
Bagz Graphic Design and Print Services / Enrique Ambos Jr.,8452.5
"SOFT BOILED EGGS, INC",8375.0
R. Bundang General Merchandise,8300.0
TRIPET GASOLINE MARKETING,8300.0
GALWOOD FURNITURE & LUMBER,8250.0
Uni-Rock MPC,8250.0
Joseph Grain,8225.0
GPRS GENERAL MERCHANDISE,8148.0
Choz-A Medz Corp.,8110.0
CROWN AGRI-TRADING CORP.,8100.0
COMPUTER KINGDOM,8100.0
"Meat Advantage Exchange, Inc.",8053.0
Jim Pascua,8050.0
"Super8 Retails Systems, Inc.",8033.5
"Super8 Retail Systems, Inc",8033.5
"HYGIEIA INNOVATIONS & TECHNOLOGY, INC.",8022.32
Paragua Drug Store and Grocery,8003.28
SUBA AQUA WATER REFILLING STATION,8000.0
PVANS Transport Terminal,8000.0
Mauvyshia Water Refilling Station,8000.0
MTOP,8000.0
Gold N' Green Enterprise,8000.0
"MAPECON Philippines, Inc.",8000.0
SOGOD TECHNOPLUS TRADING,7927.0
JMP Gen. Mdse.,7900.0
SUBZERO ENTERPRISES,7834.0
Aysi Enterprises,7833.0
Ritchchild Marketing,7812.5
Calink Resource Ventures,7800.0
Prologue Computer Center,7800.0
STACATA WATER REFILLING STATION,7800.0
"LTS Department Store, Inc.",7777.04
CECIL & DADO STORE,7746.0
SOPING SARI-SARI STORE,7720.66
FORMOSA COMMERCIAL,7720.0
The Generics Pharmacy,7690.0
Victoria Supermarket,7675.5
LMT Prints & Copier Center,7623.0
LELIA'S STORE AND BOTICA,7590.0
Lino R. Valenzuela,7500.0
"ABDON C. ASTELLERO, JR.",7500.0
Siler Printing & Party Needs,7500.0
ISG PHARMA & MEDICAL SUPPLIES,7500.0
GLOBAL ACJJJ CORPORATION,7440.0
DON ALBERTO'S TRADING & UPHOLSTERY SUPPLY,7400.0
TWENTY OAKS,7395.65
Vallejos Commercial,7315.0
Kutur ni Jean,7291.67
Borazon Sari-Sari Store,7272.5
METROVISION CUSTOMIZED PRINTING AND GEN MDSE,7200.0
Emperado Tailoring Services,7125.0
Leo C. Vitudio,7094.0
My Homedepot Jr. Inc.,7080.0
"Panamed Philippines, Inc",7000.0
A & J AUTO REPAIR & SUPPLY,6970.0
M & K Merchandising,6957.5
AC Commercial,6912.0
PROBIZ OFFICE HUB INC.,6900.0
A. Villamayor Hardware,6898.48
Sagada Mountainside Handicrafts Manufacturing,6875.0
SN Gabriel Drygoods Trading,6841.0
JAMINE'S STORE,6823.0
MEDTEX,6800.0
"Lucky Hardware and Fishing Supplies, Inc.",6800.0
Olten Instruments,6750.0
Bandiola Enterprise,6743.31
