Name Of Awarded Company,Amount Awarded
F.E.G. Gen. Merchandise,39166.8
DBM - Procurement Service,39160.0
Gracian General Merchant,39060.0
Aequus Enterprises,39050.0
JMina Catering Services and Gowns,39000.0
"Abitria Printing Press, Inc.",39000.0
JHUN AND MHEL BIGASAN,39000.0
NUMANCIA PETRON'S STOP SHOP,38934.65
MERAL ENTERPRISES,38920.0
Maquiling Builders Depot,38855.95
Shurline Corporation,38835.0
ABCM ENTERPRISES,38752.0
Rjay's Lumber & Construction Supply,38708.0
Pacifica Agrivet Supplies Inc,38700.0
KFM General Merchandise,38600.0
ACE CENTERPOINT,38590.0
Puregold,38527.25
K Joy Food Services,38500.0
"I.T EASY SOFTWARE SOLUTIONS, INC",38500.0
LIFELINE DIAGNOSTIC SUPPLIES INC,38500.0
GT MARKETS CORPORATION,38400.0
Omnibus Biomedical Systems,38400.0
GT Markets Corporation,38400.0
Jenaros Enterprises,38357.0
Byro Pharma,38350.0
Aliyacyac Tailoring,38276.25
ADM Pharma Medical & Hospital Supplies International,38250.0
UNIQFORM TRADING,38250.0
RLSG PHARMA AND MEDICAL SUPPLIES DISTRIBUTION,38250.0
TARLAC MAC ENTERPRISES INC.,38200.0
"Krypton Int'l. Resources Sales & Services, Inc.",38200.0
767 GENERAL MERCHANDISE CORPORATION,38160.0
767 General Merchandise Corporation,38160.0
Brickstone Supermart,38160.0
NEXCO Medical Enterprises,38044.0
JASRICH MEDICAL SUPPLY & HOSPITAL EQUIPMENT,38000.0
Super Aire Refrigeration & Contractors Inc.,38000.0
BAJ Pharma,38000.0
1st Mega Saver,37998.0
AJ'S GENERAL MERCHANDISE,37984.0
HRI Marketing,37950.0
Quantum Leap JMB MKTG Inc.,37899.0
"Hercules Foam Mindanao, Inc.",37810.0
PUREGOLD,37800.0
QA Turrecha Physical Therapy and Medical Supplies,37700.0
TRIANGELEN MARKETING CORPORATION,37674.88
CCWP Enterprises,37673.0
M3C TRADING,37600.0
Star Trading and General Merchandise,37600.0
BS-PCWORKS ADVERTISING,37566.0
N.S. YAMSUAN MEDICAL AND DIAGNOSTIC SUPPLIES,37500.0
Tam's Kainan,37500.0
MIGGY ENTERPRISES,37500.0
JONECO TECH MARKETING CORP.,37500.0
STA. ANA ENTERPRISES,37500.0
LRH ENTERPRISES,37500.0
Metro Dumaguete Transport Cooperative,37500.0
"NEW UNITED LAMINATED FLOORING SUPPLY, INC.,",37500.0
MEDICAL CENTER TRADING CORPORATION,37500.0
JMina Catering Services and Gowns,37500.0
All Home Corporation,37454.25
EXPO HOME DEPOT,37441.8
F.E.G. Gen. Merchandise,37418.0
TABINGO STORE,37330.0
DBM - Procurement Service,37261.3
DOERS MPC,37150.0
"FERJAN HEALTHLINK PHILIPPINES, INC.",37150.0
HASA GASOLINE STATION,37125.0
MPA Pharmacare,37100.0
KINOVETT SCIENTIFIC SOLUTIONS CO.,37100.0
Bert's Restaurant,37050.0
Eemrak's Dry Goods and School Supplies,37000.0
Quantum Leap JMB MKTG Inc,37000.0
Escada Medical Supply,37000.0
G. Mercado's Marketing,37000.0
KRUKSPEC TACTICAL GEAR MANUFACTURER,36900.0
ROANN CONSTRUCTION & SUPPLIES,36850.0
DBM-Procurement Service,36795.0
Lot-9 Catering Services,36750.0
Biosite Medical Instruments,36720.0
A4M Water Equipment and Supplies,36720.0
Carasco Store,36705.0
JJKHALID DRUG DISTRIBUTOR,36700.0
JJKHALID DRUG DISTRIBUTOR,36700.0
JONAS ENTERPRISES,36700.0
Procurement Service,36608.0
G-Star Marketing,36600.0
Mr. Rodney Berdos,36500.0
3RG Fortune Enterprises,36497.35
77CSV CORPORATION,36480.0
77CSV CORPORATION,36480.0
Bing Comprada & General Merchandise,36450.5
Chels and Clyde Trading,36450.0
LABX Corp.,36400.0
Choscemkyn Garments,36400.0
3RG Fortune Enterprises,36285.5
MFR MARKETING,36274.0
ILOILO IZEEM COMMERCIAL,36250.0
"TS La Trinidad, Benguet",36220.0
GRJC Agri Industrial Machineries,36200.0
DREAM TEAM VENTURES,36175.0
DBM Procurement Services Office,36150.0
"Cred General Trading,Primesolv Technologies Co",36150.0
Procurement Service,36040.0
N.S. YAMSUAN MEDICAL AND DIAGNOSTIC SUPPLIES,36000.0
N.S. YAMSUAN MEDICAL AND DIAGNOSTIC SUPPLIES,36000.0
G.L.R.A TRADING & SERVICES,36000.0
CHUYTE ORDOÃ‘EZ STORE,36000.0
E.R.L. Pharmaceutical,36000.0
Goshen Medical Supplies,36000.0
Gay Eatery and Catering Services,36000.0
AUDIOTECH SOUND SYSTEM,36000.0
PRIMEGOLD CARE TRADING,36000.0
MIMBO BYTES GENERAL MERCHANDIZING,36000.0
3J Medical Supplies,36000.0
"Emcor, Inc.",36000.0
NANCY AND MELO GENERAL MERCHANDISE,36000.0
GOLDEN HORSE FURNITURE,35900.0
NUMANCIA PETRON'S STOP SHOP,35899.29
WI-AL Construction Builders,35800.0
CHESKA MARIE Store,35780.0
NUMANCIA PETRON'S STOP SHOP,35747.46
Tam's Kainan,35700.0
"METRO DRUG, INC.",35696.34
THREE A AND K FOOD HOUSE,35650.0
MAMA LALI'S ANGELS EATERY & CATERING SERVICES,35500.0
CM`S GENERAL MERCHANDISE AND CONSTRUCTION SUPPLY,35500.0
JMT Biomed Tech Medical Services and Supply,35500.0
EJ Marketing,35500.0
Jen Bulls Catering Services,35370.0
D&S General Merchandise,35340.0
JABB VARIETY STORE,35200.0
Iloilo Izeem Commercial,35200.0
ISLAND SUPERMARKET,35185.6
Geefam Trading,35150.0
Edna's Footwear,35100.0
Rodica Pharmacy (The Generics Pharmacy),35077.0
G. INGLES GENERAL MERCHANDISE,35050.0
APHIO GEN. MDSE.,35050.0
Nong and Liza's Dry Goods,35050.0
"MR. VIRGILIO AUSTRIA, JR.",35040.0
MR. JEZL CRIS B. TACUYAN/MR. JAYMAR EMBATE,35040.0
MARVIE L. BRIONES TRADING,35040.0
R & L General Merchandise,35025.0
Mabuhay Warehouse,35000.0
Glisher Pharmacy,35000.0
UYMATIAO TRADING CORPORATION,35000.0
HEAVEN'S MAY GENERAL MERCHANDISING,35000.0
MK Blessed Printing Shop,35000.0
D'Conner Pharma,35000.0
Che Enterprises,35000.0
JAYYAM ENTERPRISES,35000.0
HealthSolutions Enterprise,35000.0
LYR MARKETING & FURNITURE CENTER,35000.0
Sto. Cristo Milagroso Hospital,35000.0
Tenecio Enterprise,35000.0
INTERNATIONAL PHARMACEUTICALS INCORPORATED,35000.0
Zomedel Gas Center & General Mdse.,35000.0
Kenmart Marketing,35000.0
MECH-AIR SYSTEMS CORPORATION,34999.2
"4J""s Tech Equipment Gadget and Gen. Mdse.",34998.0
SB STORE,34973.65
GULFVIEW TRADING,34878.0
JB Printing & Graphic Design,34877.88
PS-DBM,34874.0
Robinson'a Handyman Inc.,34850.0
M.A.TAMAYO ENTERPRISES,34800.0
LICAY GENERAL MERCHANDISE,34662.1
Newton Integrated Solutions,34630.0
GAISANO CAPITAL BINANGONAN,34625.0
The Procurement Service,34600.5
"IDS Medical Systems Philippines, Inc",34500.0
JMINA Catering Services and Gowns,34500.0
NEW BOMBAY SILKSTORE,34500.0
FISHAVENUE ENTERPRISES,34430.0
"EMCOR, INC.",34410.0
LITTLE MOM CATERING SERVICES,34400.0
Ayamed Drug Distributor,34350.0
"Detoxicare Molecular Diagnostics Laboratory, Inc.",34240.0
"Thea Computer Sales, Services & Enterprises",34200.0
MEDWATCH PHARMACY,34200.0
JD Enterprises,34200.0
"Golden Dell Generic Distributor, Inc.",34105.0
FREELANCE NETWORK MKTG BUSINESS AND GEN. SVCS,34000.0
Tanchuling General Hospital Inc.,34000.0
Freelance Network Marketing Business and General Services,34000.0
Biosite Medical Instruments,34000.0
NEW BOMBAY SILKSTORE,34000.0
Roam-Medica Enterprises,34000.0
JJ AND B GENERAL MERCHANDISE,33920.0
WR and C Duty Free Corp.,33912.0
WR and C Duty Free Corp.,33912.0
W.K.Y. Trading Corporation,33800.0
CENTRAMED PHILS CO.,33800.0
Tam's Kainan,33750.0
"SOFT BOILED EGGS, INC.",33725.0
JUZLAI CATERING AND FOOD SERVICES,33700.0
Legazpi Two-in-one Marketing,33661.61
G. INGLES GEN. MDSE,33648.0
Nean's Pharmacy,33625.0
R-MINIMART & GEN. MDSE.,33600.0
"Farron Cafe Ventures, Inc",33600.0
JONECO TECH MARKETING CORPORATION,33600.0
M-Plaza Catering Services,33600.0
DESUASIDO RICE MILL,33600.0
JC Admiral Trading,33526.55
Gaddeah's Egg Industry,33500.0
SB STORE,33408.0
Metro Manila Shopping Mecca Corporation,33300.0
Benzen Office Supplies Trading,33300.0
SB STORE,33236.3
BDG Construction Supply,33225.0
EJ Jhune Gen. Merchandise,33200.0
LBH TUNE SHOP & CAR ACCESSORIES,33145.0
MFR MARKETING,33144.5
MILAWIN AUTO GLASS AND ALUMINUM SUPPLY,33050.0
Golden Dell Generic Distributor,33000.0
Tod's Lomi House and Resto,33000.0
Biosite Medical Instruments,33000.0
Biosite Medical Instruments,33000.0
BEROVAN MARKETING INC.,33000.0
MMJS PHARMACY AND MEDICAL SUPPLIES,33000.0
RR Brothers' Office Supplies Trading,33000.0
RGM ARANDIA GENERAL MERCHANDISE,33000.0
PRIME INNOV8 MANUFACTURING CO.,33000.0
EASTERN BASIC PHARMACY,32990.0
JOSIE MAR STORE,32980.5
ILOILO IZEEM COMMERCIAL,32934.0
MAGIC CLUB INCORPORATED,32679.0
MOM Enterprise,32641.0
"SM Mart, Inc.",32617.75
Bagels Enterprises,32585.0
Desmark Corp.,32560.0
AJ General Merchandise,32500.0
BIOCKREST MULTIPURPOSE COOPERATIVE HUSKY TOURS,32500.0
Sanvicare Medical Supply,32500.0
G. Mercado's Marketing,32496.0
ATR TRADING SYSTEM,32400.0
Lily's Restobar,32400.0
MANGGITAHAN ARB COOPERATIVE (ESMARBEMCO),32400.0
ESPERANZA MANGGITAHAN ARB COOPERATIVE (ESMARBEMCO),32400.0
"REBMANN, INC.",32400.0
"REBMANN, INC.",32400.0
SB STORE,32381.1
ariel and roda store,32375.0
"Metro Retail Stores Group, Inc.",32317.5
LA NUEVA DRUGSTORE CHAINS INC./LA NUEVA PHARMACY,32275.0
Azylla General Merchandising,32240.0
Rose Pharmacy,32235.0
LR Enterprises,32230.0
MFR Marketing,32210.0
"Multi-Teknika, DMDS",32140.0
Rebmann Incorporated,32110.0
77CSV CORPORATION,32100.0
GOODNESS A DAY TRADING,32060.0
TRIE VARIETY STORE,32039.0
RJR MARKETING,32000.0
Endless Marbles and Crafts Souvenir Items,32000.0
RXCARMED ENTERPRISES,32000.0
DEN'S VAN TRANSPORT,32000.0
"Phil. Pharmawealth, Inc",32000.0
JML Variety Store,32000.0
LEONARDO WANAGEN,32000.0
Costsaver's Supermarket Inc.,31917.62
Abri Commercial Inc.,31880.0
Euro-Med Laboratories Philippines Inc,31800.0
Leoruss Enterprise,31780.0
FEG GENERAL MERCHANDISE,31716.0
"Philippine Spring Water Resources, Inc.",31680.0
FB triqam Pharma and General Mdse,31680.0
Hardy Marketing Enterprises,31640.0
RJR MARKETING,31600.0
CHOZ-A-MEDZ Corporation,31580.0
MLG Greenhouse Pharmaceutical Trading,31580.0
FLORDELIZ PRINTING SERVICES,31562.86
Villamar General Merchandise,31500.0
BERZAN ENTERPRISE,31500.0
ASSIL ENTERPRISES,31500.0
SKSC CONSUMER GOODS TRADING,31500.0
Mr. Rodney Berdos,31500.0
TRIPLE A GENERAL MERCHANDISE,31500.0
MTLJ GENERAL MERCHANDISE,31490.0
Cagayan Balita Corporation,31450.0
A.RISHON ENTERPRISES,31402.2
LOLITA UBUAN,31400.0
NSTAR ENTERPRISES,31358.0
Rescue Life Industrial Sales Co.,31350.0
Imperial Appliance Plaza,31224.0
Tacloban Fortune Drug House,31220.0
"Portafolio Interiors, Inc.",31210.0
Asia Cycle Center,31200.0
"Cebu Far Eastern Drug, Inc.",31060.0
SIKER TRADING,31000.0
JD Enterprises,31000.0
Sibalom Glass Aluminum Construction Supply and Services,31000.0
SB STORE,30804.0
ARDENT MEDICARE ENTERPRISES INC.,30800.0
LVM FOOD SUPPLY,30800.0
RGM ARANDIA GENERAL MERCHANDISE,30800.0
GINA BORGUETA,30773.99
BETHSIAH ENTERPRISES,30770.0
RIVERSIDE FOOD SUPPLIES AND CATERING SERVICES,30720.0
PROCUREMENT SERVICE,30680.0
Procurement Service,30680.0
PROCUREMENT SERVICE,30660.0
C & G Refrigeration & Airconditioning Service Center,30500.0
FFRW-MPC,30480.0
FFRW-MPC,30480.0
"PACIFICA AGRIVET SUPPLIES, INC.",30470.0
PS-DBM,30420.0
UNIQFORM TRADING,30400.0
Garden Party Venue and Suites,30400.0
RIVERSIDE FOOD SUPPLIES AND CATERING SERVICES,30400.0
Migies Contruction & General Merchandise,30303.0
ST. DANIEL OF PADUA PHARMACY,30288.0
Dolfo & Elvie Store,30267.36
RLPAM Sari-Sari Store,30241.0
SODATrade Corporation,30240.0
Rescue Life Industrial Sales Co.,30173.0
KENMART MARKETING,30150.0
Diamond Interior Industries Corporation,30138.86
Ortega General Merchandise,30100.0
Paint 'N Rock General Merchandise,30094.0
DREAM TEAM VENTURES,30040.0
Twenty Oaks Marketplace Corp.,30030.8
TWENTY OAKS MARKETPLACE CORP.,30030.0
Green Energy Trading,30000.0
Davao Medworld Diagnostic Company,30000.0
RNM INTEGRATED FARM,30000.0
Hopps Marketing Inc.,30000.0
PUREGOLD PAG-ASA,30000.0
"LIFELINE DIAGNOSTICS SUPPLIES, INC.",30000.0
Station 88 Diner,30000.0
BRP JR. Trading,30000.0
K-I SOLUTIONS GENERAL MERCHANDISE,30000.0
KCC MALL DE ZAMBOANGA,30000.0
RECAMADAS STORE,30000.0
RECAMADAS STORE,30000.0
RAV-A PHARMACEUTICAL,30000.0
Javs Aluminum Glass,30000.0
"NPK MEDICAL TRADING, INC.",30000.0
G.L.R.A TRADING & SERVICES,30000.0
Health Options Enterprises,30000.0
OLTEN INSTRUMENTS PHILS.CORP.,30000.0
BRP Jr. Trading,30000.0
KING'S SAFETYNET INC.,30000.0
CALINOG BUS LINE,30000.0
Lhester-Wen General Merchandise,30000.0
N.P.C OCAMPO GENERAL MERCHANDISE,30000.0
SAVELINK PHARMA TRADING CO.,30000.0
"MEDICAL TEST SYSTEMS, INC.",30000.0
Donut 168 Ads Inc.,30000.0
N.P.C. OCAMPO GENERAL MERCHANDISE,30000.0
HEBBORN ANALYTICS INCORPORATED,30000.0
Agricultural Cooperative of Tigaon,30000.0
WI-AL Construction Builders,29962.0
Hardy Marketing Enterprises,29950.0
"Metro Retail Stores Group, Inc",29900.0
FB Triqam and General Mdse,29843.0
MFR MARKETING,29821.96
BETHSIAH ENTERPRISES,29808.0
JMT Biomed Tech Medical Services and Supply,29800.0
DBM Procurement Service - Manila,29783.52
Tam's Kainan,29750.0
Joem's School Office Supplies and Equipment,29750.0
DBM - Procurement Service,29742.4
Euromed laboratories,29716.0
JOCARL'S AIRCON CLEANING SERVICES,29700.0
RYAN CACHO RESTAURANT,29700.0
AJA OFFICE AND SCHOOL SUPPLIES,29650.0
New Tuguegarao Bombay Bazaar,29632.0
Sandona Development Cooperative,29568.0
LHIL ZEE REFRIGERATION AND AIRCONDITIONING,29500.0
Bert's Restaurant,29497.5
ROSE PHARMACY INC.,29475.0
Fornix Corporation,29450.0
77CSV CORPORATION,29425.0
77CSV CORPORATION,29425.0
Galetote T-Shirt Printing Shoppe,29400.0
"Portafolio Interiors, Inc.",29400.0
Renato Galuga,29394.0
DBM Procurement Service - Manila,29380.0
Joby's Party Needs Haus,29320.0
Emcor Inc.,29317.0
DBM Procurement Service - Pampanga,29295.0
GACUTAN SHELL STATION,29256.0
Mac Pharma and Medical Supplies,29250.0
MICEL CORPORATION,29250.0
Philcopy Corporation,29200.0
KRIZIA21 INTERNET CAFE @ GEN. MDSE/RAYOS TRADING,29200.0
DOERS MPC,29200.0
Lifeline Diagnostic Supplies,29200.0
SB STORE,29155.5
GINA BORGUETA,29149.48
LUCENA MEDICAL SUPPLY,29125.0
LETICIA W. PILO,29120.0
JULIA L. TIAGO,29120.0
ABDOLIA T. VELASCO,29120.0
AUGUSTA N. AMBI,29120.0
OLIVIA L. FERMIN,29120.0
FAUSTA P. LUACAN,29120.0
FABIOLA M. LUCAS,29120.0
IMELDA A. CAMPIC,29120.0
LYDIA D. MORIDO,29120.0
Technologist Pest Control,29100.0
MEDICURE ENTERPRISES,29100.0
YAP MABUHAY ENTERPRISES,29035.0
Procurement Service,29016.0
JOSMEF ENTERPRISES,29000.0
King Jan Enterprises,29000.0
Escada Medical Supply,29000.0
VIVIANA M. LOMEREZ,28990.0
GEMMA A. QUIAOAN,28990.0
MAXIMA L. BATO,28990.0
ANALYN W. BONGSIW,28990.0
SANDRA J. SALAY,28990.0
JANE P. TIAGO,28990.0
JULIA C. EPI,28990.0
MARTINA M. DAKIAPO,28990.0
Zymed Medical Distributor,28800.0
St. Joseph Drug Store,28800.0
77CSV CORPORATION,28778.0
"NEGROS CV FREEDOM MARKETING, INC.",28750.0
M.A Tamayo Enterprises,28750.0
Libertad Consumers Corporation,28750.0
Jamm's Office and School Supplies,28728.0
Libertad Consumers Corporation,28686.95
Berovan Marketing Inc.,28640.0
LAVAREZ ENTERPRISES,28631.2
NP INTINO RICE RETAILING,28600.0
Lucban Dairy Raisers' Association,28600.0
Microworks Computer Store,28500.0
CJS TOOLS ENTERPRISES,28500.0
SPEED CENTRE PETRON SERVICE STATION,28414.84
Mabuhay Warehouse,28350.0
Bitstop Bicol Sales Center,28350.0
PROCUREMENT SERVICE,28325.0
Kalinisan Chemicals Corporation,28270.0
RECAMADAS STORE,28250.0
Autotech Parts Center,28240.0
CHPZ-A-MEDZ CORP,28220.0
MIKKO'S AGRICULTURAL & POULTRY SUPPLY,28150.0
4M GENERAL MERCHANDISE,28136.0
JMINA Catering Services and Gowns,28125.0
MFR Marketing,28100.0
Puregold Hardware,28097.0
Choz-A-Medz Corp,28050.0
PS DBM,28045.0
Bering Store,28000.0
MMJS PHARMACY AND MEDICAL SUPPLIES,28000.0
MMJS PHARMACY AND MEDICAL SUPPLIES,28000.0
Super Lion Trading,28000.0
ROMAN EMPIRE PANGLAO RESORT INC.,28000.0
CreativeMist.Net Inc.,28000.0
Fastkil Pest Control Services,28000.0
AUDIOTECH SOUND SYSTEM,28000.0
NINGNANG FOOD SERVICE,28000.0
TRIKASH ENTERPRISES,28000.0
"Cebu Far Eastern Drug, Inc.",28000.0
EDRITO PITONG,28000.0
Marzan Enterprises,27980.0
Lot-9 Catering Services,27900.0
Bacolod China Mart,27876.0
03-20-044U WATCHLIFE WORKERS MPC,27800.0
Watchlife Workers Multi Purpose Cooperative,27800.0
B.M. Singh General Merchandise,27750.0
ASIAFREIGHT LOGISTICS INC.,27740.0
MANWORXXX MANPOWER & ENGINEERING SERVICES,27738.0
Eco-Hygiene Institutional Sales Corporation,27700.0
Albay Computer Electronics Supply and Repair,27700.0
SB STORE,27658.0
MARIGOLD STORE,27634.0
Garie & Josie Meat Shop,27630.0
"Two Brothers Grocery, Inc.",27620.0
ZAR Catering Services,27600.0
Berovan Marketing INC,27600.0
Puregold,27591.2
NKTI Free Shuttle Transpo,27586.0
IORI PHARMACEUTICALS,27580.0
Starblooms Enterprises,27571.5
Carjay General Merchandise,27500.0
CARJAY GENERAL MERCHANDISE,27500.0
Carjay General Merchandise,27500.0
AK Trading,27500.0
AK Trading,27500.0
PROCUREMENT OF CANNED GOODS,27500.0
SELLSIA INTERNATIONAL INC.,27500.0
Bugallon Kids World Academy,27500.0
Curamed Pharmacy,27500.0
ACE CENTERPOINT,27500.0
East Lake Enterprises,27480.0
OGF ENTERPRISES & GENERAL MERCHANDISE,27475.0
EDRALIN D. FABROS,27456.0
"Wilcon Depot, Inc",27440.0
DIAMED ENTERPRISE,27370.0
IGENERICS PHARMACY,27300.0
SHOGUN MANAGEMENTAND DEVELOPMENT CORP.,27260.0
Querido's Plasticwares & Gen. Mdse.,27200.0
Vallery Enterprises,27200.0
MASTER CONSTRUCTION AND ELECTRICAL SUPPLY,27090.0
TUMANAN CONSTRUCTION SUPPLY,27090.0
Golden Maru General Merchandise,27074.0
PLOJO DRESSED CHICKEN RETAILER,27000.0
Malyka International Trading,27000.0
Panalay Tailoring,27000.0
"LIBERTY & SON'S LA UNION, INC.",27000.0
"R-Merk Drug, Inc.",27000.0
Kingstar Pharma,27000.0
"Local Government of Cabugao, Ilocos Sur",27000.0
Solaire Service Station,26969.5
EJ Marketing,26905.0
Iloilo Izeem Commercial,26900.0
Yumi General Merchandise,26890.0
"RG Inernet Cafe, Computer's & Printing Services",26880.0
ROGER QUANICO,26800.0
Power Health Enterprise,26775.0
A.RISHON ENTERPRISES,26740.0
DESUASIDO RICE MILL,26700.0
Alexan Commercial,26675.0
Kareila Management Corporation,26670.0
SPEED CENTRE PETRON SERVICE STATION,26612.64
BOKYOT DESIGNS AND PRINTINGS,26600.0
Bokyot Designs and Printings,26600.0
G STAR MARKETING & SUPPLIES,26600.0
Bert's Restaurant,26600.0
Golden Dell Generic Distributor,26550.0
DREAM TEAM VENTURES,26550.0
Legazpi Jebson Trading,26542.0
Shan Pharmaceutical Dealer and Drugstore,26507.0
ZAR Catering Services,26500.0
MFR MARKETING,26403.0
MFR MARKETING,26403.0
Lelet Canteen,26400.0
MTLJ GENERAL MERCHANDISE,26400.0
Dar Electronics,26400.0
MTLJ GENERAL MERCHANDISE,26400.0
JAKKMAR MEDICAL SUPPLY,26400.0
Procurement Service,26378.0
VGL Rice Mill,26316.0
ARXMEDICA MARKETING,26250.0
Aphio General Merchandise,26217.4
aphio general merchandise,26217.4
g.ingles general merchandise,26217.4
Ej and Jy Wet Market and Enterprises,26204.0
GINA BORGUETA,26178.95
Dipolog Diamond Hardware & Electrical Supplies,26100.0
"METRO DRUG, INC.",26079.02
Francis de Leon Bondoc,26050.0
AGUA VISIONS TRADING,26000.0
CRYSTAL GAZERS ENTERPRISES,26000.0
Variance Trading Corporation,26000.0
Cred General Trading,26000.0
NANCY & MELO GENERAL MERCHANDISE,26000.0
Jamm's Office and Office Supplies,26000.0
NAGKAISA HOG RAISING SLP,25986.0
TIONGSAN HARRISON DEPT. STORE,25981.25
Tanay Water District,25875.0
MR. CALIXTO MEMORIA,25800.0
Central Mart General Merchandise,25800.0
DBM - Procurement Service,25792.0
LIBERTY AND SONS LA UNION INC,25783.0
JHE MERCHANDISING,25700.0
SPEED CENTRE PETRON SERVICE STATION,25650.88
Gold Medlines Drug Distribution,25650.0
E-LINTAG HARDWARE,25608.0
Base Line Pharma Corp.,25600.0
Washington Enterprises,25600.0
"JHG TRADING, INC.",25595.0
"Liberty & Son's La Union, Inc.",25590.0
ANNA LYN M. PLAMENCO,25587.5
JOY'S GENERAL MERCHANDISING,25581.0
"MEMBRANE SEPARATION TECHNOLOGY (MST) TRADING, INC",25510.0
"MEMBRANE SEPARATION TECHNOLOGY (MST) TRADING, INC",25510.0
AGUA VISIONS TRADING,25500.0
"Euro-Med Laboratories Phi., Inc.",25500.0
Alanaed Grpaix Signs & Souvenirs,25500.0
PCHQ Trading,25500.0
Creek Traveller Cottages,25500.0
PROCUREMENT SERVICE - LEGAZPI CITY,25488.0
B-Valm Construction & Supply,25480.0
LR Enterprises,25480.0
Mr. Rexon Maxilom,25450.0
Dave & Kelly's General Merchandise,25392.0
AGUA VISIONS TRADING,25350.0
MFR Marketing,25350.0
RGM Arandia General Merchandise,25250.0
Hanagail International Corp.,25200.0
JAMIL ENTERPRISES,25200.0
RIVERSIDE FOOD SUPPLIES AND CATERING SERVICES,25200.0
KABALIKAT MULTI-PURPOSE COOPERATIVE,25200.0
77CSV CORPORATION,25168.0
DBM - PROCUREMENT SERVICE,25168.0
F/E TWINHEARTS TRANSPORT. CORP,25150.0
"Portafolio Interiors, Inc.",25125.0
Cebu Sherilin Trading Corporation,25123.5
B.M. Singh General Merchandise,25120.0
Rescue Life Industrial sales Co.,25116.0
SPEED CENTRE PETRON SERVICE STATION,25098.56
SPEED CENTRE PETRON SERVICE STATION,25098.56
MMD Glassware & General Merchandise,25090.0
LIGHTHOUSE COOPERATIVE,25080.0
Puregold Price Club inc.,25050.0
LAVAREZ ENTERPRISES,25041.0
SB STORE,25001.7
TPRO General Merchandise,25000.0
"Emcor, Inc.",25000.0
JOSMEF ENTERPRISES,25000.0
GUINABAN MULTI-PURPOSE COOPERATIVE,25000.0
"SPRINTER LUMBER, HARDWARE & CONSTRUCTION SUPPLIES",25000.0
VARIANCE TRADING CORPORATION,25000.0
STERILAB CO.,25000.0
"BLUE SKY TRADING CO., INC.",25000.0
Prowealth Industries,25000.0
Michelle R. Cunanan,25000.0
Juanito D. Lip-atan,25000.0
ARIEL AND RODA STORE,25000.0
VARIANCE TRADING CORPORATION,25000.0
EMRA MEDICAL SUIT AND SUPPLIES,25000.0
Affordrugs and General Merchandise,25000.0
AUDIOTECH SOUND SYSTEM,25000.0
ARIEL AND RODA STORE,25000.0
F/E TWINHEARTS TRANSPORT CORP.,25000.0
F/E TWINHEARTS TRANS CORP,25000.0
F/E TWINHEARTS TRANS. CORP.,25000.0
Lone's Store,25000.0
St. Januarius Enterprises,25000.0
BINGAWAN GASOLINE STATION,24999.97
SB STORE,24999.5
MAR GENERAL MERCHANDISE,24995.16
SB STORE,24991.5
MFR MARKETING,24980.0
Edralin Fabros,24968.0
PROCUREMENT SERVICE,24960.0
Lilei's Catering Services,24960.0
Kenmart Marketing,24957.32
77CSV CORPORATION,24926.0
COMSAT TRADING ENTERPRISES,24900.0
Aklan United Sales,24900.0
Ana Marie Pangilinan,24880.0
Pathfinder Pharmacy and Distributor,24830.0
GSP ENTERPRISES,24800.0
Bert's Restaurant,24795.0
MFR Marketing,24790.0
ASSIL ENTERPRISES,24750.0
LKS Pharmacy,24750.0
